title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Mr. Malcolm's List,"Comedy,Drama,Romance",2022,PG,1h 57m,Emma Holly Jones,Sope Dirisu,"Freida Pinto,Sope Dirisu,Oliver Jackson-Cohen","July 1, 2022 (United States)",Holly Films,47,,,https://www.imdb.com/title/tt12545566/?ref_=adv_li_tt
R.I.P.D. 2: Rise of the Damned,"Action,Comedy",2022,PG-13,,Paul Leyden,,"Jeffrey Donovan,Richard Fleeshman,Jake Choi","November 15, 2022 (United States)",,,,,https://www.imdb.com/title/tt21094994/?ref_=adv_li_tt
Shattered,Thriller,2022,R,1h 32m,Luis Prieto,Sasha Luss,"Cameron Monaghan,Sasha Luss,Ridley Asha Bateman","January 14, 2022 (United States)",Silver Reel,74,,,https://www.imdb.com/title/tt14923008/?ref_=adv_li_tt
The Most Dangerous Game,Thriller,2022,,,Justin Lee,"Justin Lee,Casper Van Dien","Chris 'C.T.' Tamburello,Casper Van Dien,Judd Nelson","August 5, 2022 (Canada)",Charach Productions,13,,,https://www.imdb.com/title/tt15822738/?ref_=adv_li_tt
White Elephant,"Action,Thriller",2022,,,Jesse V. Johnson,"Erik Martinez,Lorenzo Antonucci","Bruce Willis,Lorenzo Antonucci,Lincoln Brown","June 3, 2022 (United States)",,50,,,https://www.imdb.com/title/tt14686544/?ref_=adv_li_tt
Till,Drama,2022,,,Chinonye Chukwu,"Chinonye Chukwu,Jalyn Hall","Danielle Deadwyler,Jalyn Hall,Frankie Faison","October 14, 2022 (United States)",Orion Pictures,,,,https://www.imdb.com/title/tt4960748/?ref_=adv_li_tt
Code Name Banshee,"Action,Thriller",2022,,,Jon Keeyes,Jaime King,"Antonio Banderas,Jaime King,Tommy Flanagan","July 1, 2022 (United States)",Bee-Hive Productions,36,,,https://www.imdb.com/title/tt15438542/?ref_=adv_li_tt
Alienoid,"Action,Fantasy,Sci-Fi",2022,,,Dong-hoon Choi,Lee Hanee,"Kim Eui-sung,Lee Hanee,Yoo Jae-myung","July 20, 2022 (South Korea)",,7,,,https://www.imdb.com/title/tt20168564/?ref_=adv_li_tt
Spirit Halloween,"Adventure,Family,Fantasy",2022,,,David Poag,Rachael Leigh Cook,"Christopher Lloyd,Rachael Leigh Cook,Marla Gibbs","October 11, 2022 (United States)",Strike Back Studios,,,,https://www.imdb.com/title/tt11426228/?ref_=adv_li_tt
The Mulligan,Drama,2022,,,Michael O. Sajbel,"Ken Blanchard,Nancy Stafford","Eric Close,Nancy Stafford,Debra Stipe","April 18, 2022 (United States)",,8,,,https://www.imdb.com/title/tt11563926/?ref_=adv_li_tt
Secret Society 2: Never Enough,Drama,2022,,,Jamal Hill,Adejah Parrish,"Reyna Love,Adejah Parrish,Erica Pinkett","July 29, 2022 (United States)",,5,,,https://www.imdb.com/title/tt21116728/?ref_=adv_li_tt
Aftersun,Drama,2022,,,Charlotte Wells,,"Paul Mescal,Frankie Corio,Celia Rowlson-Hall","November 18, 2022 (United Kingdom)",PASTEL,1,,,https://www.imdb.com/title/tt19770238/?ref_=adv_li_tt
Crush,"Comedy,Romance",2022,TV-MA,1h 33m,Sammi Cohen,"Casey Rackham,Auli'i Cravalho","Rowan Blanchard,Auli'i Cravalho,Isabella Ferreira","April 29, 2022 (United States)",American High,47,,,https://www.imdb.com/title/tt15096128/?ref_=adv_li_tt
Viruman,"Action,Drama",2022,,,M. Muthaiah,Manoj K. Bharathi,"Aparna Balamurali,Manoj K. Bharathi,Karthi","August 12, 2022 (India)",,16,,,https://www.imdb.com/title/tt15327256/?ref_=adv_li_tt
TÁR,"Drama,Music",2022,,,Todd Field,Mark Strong,"Cate Blanchett,Mark Strong,Julian Glover","October 7, 2022 (Canada)",EMJAG Productions,,,,https://www.imdb.com/title/tt14444726/?ref_=adv_li_tt
Summering,Drama,2022,PG-13,1h 27m,James Ponsoldt,"James Ponsoldt,Sanai Victoria","Lia Barnett,Sanai Victoria,Madalen Mills","January 22, 2022 (United States)",Ninety-One Braves,6,,,https://www.imdb.com/title/tt15208276/?ref_=adv_li_tt
Holy Wound,Romance,2022,,,Ashok R. Nath,,"Sabu Praudeen,Janaki Sudheer,Amrita",2022 (India),,,,,https://www.imdb.com/title/tt15842078/?ref_=adv_li_tt
The Lost King,Drama,2022,,,Stephen Frears,"Jeff Pope,Sally Hawkins","Harry Lloyd,Sally Hawkins,Steve Coogan","October 7, 2022 (United Kingdom)",Ingenious Media,,,,https://www.imdb.com/title/tt13421498/?ref_=adv_li_tt
Abandoned,Horror,2022,PG-13,1h 42m,Spencer Squire,"Jessica Scott,Emma Roberts","Kate Arrington,Emma Roberts,John Gallagher Jr.","June 17, 2022 (Brazil)",Vertical Entertainment,32,,,https://www.imdb.com/title/tt2980152/?ref_=adv_li_tt
Am I OK?,"Comedy,Drama,Romance",2022,R,1h 26m,Stephanie Allynne,,"Dakota Johnson,Sonoya Mizuno,Jermaine Fowler","January 24, 2022 (United States)",Picturestart,36,,,https://www.imdb.com/title/tt11225626/?ref_=adv_li_tt
Wildflower,Drama,2022,,,Matt Smukler,,"Alexandra Daddario,Kiernan Shipka,Jean Smart",2022 (United States),Limelight,,,,https://www.imdb.com/title/tt12024308/?ref_=adv_li_tt
Little Ukraine,"Action,Crime,Thriller",2022,,,Ante Novakovic,"Dmitry Shapiro,Gonzalo Vargas","Yanina Studilina,Gonzalo Vargas,Neraida Bega","August 16, 2022 (United States)",Safier Entertainment,7,,,https://www.imdb.com/title/tt11511518/?ref_=adv_li_tt
Corsage,"Biography,Drama,History",2022,,,Marie Kreutzer,Vicky Krieps,"Colin Morgan,Vicky Krieps,Finnegan Oldfield","December 23, 2022 (United States)",Film AG Produktion,1,,,https://www.imdb.com/title/tt11992694/?ref_=adv_li_tt
The King's Daughter,"Action,Adventure,Family",2022,PG,1h 30m,Sean McNamara,"James Schamus,Kaya Scodelario","Pierce Brosnan,Kaya Scodelario,William Hurt","January 21, 2022 (United States)",Bliss Media,71,,,https://www.imdb.com/title/tt2328678/?ref_=adv_li_tt
Hansan: Rising Dragon,"Action,Drama,History",2022,,,Han-min Kim,"Hong-gi Yun,Yo-Han Byun","Park Hae-il,Yo-Han Byun,Sung-Ki Ahn","July 27, 2022 (South Korea)",,1,,,https://www.imdb.com/title/tt21109538/?ref_=adv_li_tt
Thank You,Drama,2022,,,Vikram K. Kumar,"Vikram K. Kumar,Raashi Khanna","Naga Chaitanya Akkineni,Raashi Khanna,Prakash Raj","July 22, 2022 (India)",,27,,,https://www.imdb.com/title/tt13350066/?ref_=adv_li_tt
Rubikon,"Drama,Sci-Fi",2022,,,Magdalena Lauritsch,"Jessica Lind,George Blagden","Julia Franz Richter,George Blagden,Mark Ivanir","September 15, 2022 (Austria)",Carinthia Film Commission,52,,,https://www.imdb.com/title/tt13829262/?ref_=adv_li_tt
Rescued by Ruby,"Biography,Drama,Family",2022,TV-G,1h 30m,Katt Shea,"Louise DuArt,Scott Wolf","Grant Gustin,Scott Wolf,Kaylah Zander","March 17, 2022 (United States)",,118,,,https://www.imdb.com/title/tt11278476/?ref_=adv_li_tt
God's Country,Thriller,2022,R,1h 42m,Julian Higgins,"Shaye Ogbonna,Joris Jarsky","Thandiwe Newton,Joris Jarsky,Jefferson White","September 16, 2022 (United States)",,3,,,https://www.imdb.com/title/tt11818818/?ref_=adv_li_tt
Fullmetal Alchemist: The Revenge of Scar,"Action,Adventure,Fantasy",2022,TV-14,2h 5m,Fumihiko Sori,"Fumihiko Sori,Tsubasa Honda","Ryôsuke Yamada,Tsubasa Honda,Dean Fujioka","August 20, 2022 (United States)",,15,,,https://www.imdb.com/title/tt18671386/?ref_=adv_li_tt
Sneakerella,"Comedy,Family,Musical",2022,TV-G,1h 52m,Elizabeth Allen Rosenbaum,"George Gore II,Lexi Underwood","Chosen Jacobs,Lexi Underwood,Devyn Nekoda","May 13, 2022 (United States)",Jane Startz Productions,45,,,https://www.imdb.com/title/tt10160886/?ref_=adv_li_tt
Meet Cute,Comedy,2022,,,Alex Lehmann,,"Kaley Cuoco,Pete Davidson,Deborah S. Craig","September 21, 2022 (United States)",Anamorphic Media,,,,https://www.imdb.com/title/tt14900738/?ref_=adv_li_tt
Delia's Gone,"Crime,Drama",2022,R,1h 30m,Robert Budreau,"Michael Hamblin,Travis Fimmel","Paul Walter Hauser,Travis Fimmel,Marisa Tomei","August 19, 2022 (United States)",,7,,,https://www.imdb.com/title/tt11513710/?ref_=adv_li_tt
A Man Called Otto,"Comedy,Drama",2022,,,Marc Forster,,"Tom Hanks,Manuel Garcia-Rulfo,Rachel Keller","December 14, 2022 (United States)",SF Productions,,,,https://www.imdb.com/title/tt7405458/?ref_=adv_li_tt
Holy Spider,"Crime,Drama,Thriller",2022,,,Ali Abbasi,"Afshin Kamran Bahrami,Mehdi Bajestani","Zar Amir-Ebrahimi,Mehdi Bajestani,Arash Ashtiani","July 13, 2022 (France)",Nordisk Film Production,2,,,https://www.imdb.com/title/tt18550140/?ref_=adv_li_tt
Alice,Drama,2022,R,1h 40m,Krystin Ver Linden,Common,"Keke Palmer,Common,Jonny Lee Miller","March 18, 2022 (Canada)",,41,,,https://www.imdb.com/title/tt11040762/?ref_=adv_li_tt
Living,Drama,2022,PG-13,1h 42m,Oliver Hermanus,"Akira Kurosawa,Aimee Lou Wood","Bill Nighy,Aimee Lou Wood,Alex Sharp","November 11, 2022 (United Kingdom)",Film4,1,,,https://www.imdb.com/title/tt9051908/?ref_=adv_li_tt
A Thursday,"Drama,Thriller",2022,,,Behzad Khambata,"Ashley Lobo,Atul Kulkarni","Yami Gautam,Atul Kulkarni,Neha Dhupia","February 17, 2022 (India)",RSVPMovies,791,,,https://www.imdb.com/title/tt13028258/?ref_=adv_li_tt
The Legend of Maula Jatt,"Action,Drama,Fantasy",2022,,,ALi Khan AK,"Bilal Lashari,Nasir Adib,Humaima Malik","Fawad Khan,Humaima Malik,Mahira Khan","October 13, 2022 (Pakistan)",AAA Motion Pictures,8,,,https://www.imdb.com/title/tt4139928/?ref_=adv_li_tt
Panama,"Action,Thriller",2022,R,1h 35m,Mark Neveldine,"Daniel Adams,Mel Gibson","Cole Hauser,Mel Gibson,Mauricio Hénao","March 18, 2022 (United States)",SSS Entertainment,76,,,https://www.imdb.com/title/tt4029412/?ref_=adv_li_tt
The Royal Treatment,"Comedy,Family,Romance",2022,TV-PG,1h 36m,Rick Jacobson,Mena Massoud,"Laura Marano,Mena Massoud,Julie Edwards","January 20, 2022 (United States)",,194,,,https://www.imdb.com/title/tt13989030/?ref_=adv_li_tt
Hunt,"Action,Drama",2022,,,Lee Jung-jae,Jung Woo-sung,"Lee Jung-jae,Jung Woo-sung,Heo Sung-tae","August 10, 2022 (South Korea)",,1,,,https://www.imdb.com/title/tt6931658/?ref_=adv_li_tt
You Can Live Forever,Drama,2022,,,Mark Slutsky,"Sarah Watts,Mark Slutsky,June Laporte","Anwen O'Driscoll,June Laporte,Liane Balaban","June 11, 2022 (United States)",,6,,,https://www.imdb.com/title/tt15782570/?ref_=adv_li_tt
Spider-Man: Lotus,Drama,2022,,,Gavin J. Konop,,"Warden Wayne,Sean Thomas Reid,Maxwell Fox-Andrews",2022 (United States),,,,,https://www.imdb.com/title/tt13904644/?ref_=adv_li_tt
Mere Desh Ki Dharti,"Comedy,Drama",2022,,,Faraz Haider,"Neel Chakraborty,Anupriya Goenka","Divyendu Sharma,Anupriya Goenka,Anant Vidhaat Sharma","May 6, 2022 (India)",,49,,,https://www.imdb.com/title/tt12484724/?ref_=adv_li_tt
Wolf Hound,"Action,Adventure,War",2022,R,2h 10m,Michael B. Chait,"Timothy Ritchey,Trevor Donovan","James Maslow,Trevor Donovan,John Turk","June 3, 2022 (United States)",,65,,,https://www.imdb.com/title/tt7319486/?ref_=adv_li_tt
Love and Leashes,"Comedy,Romance",2022,TV-14,1h 57m,Hyeon-jin Park,Joon-Young Lee,"Seohyun,Joon-Young Lee,Jennifer Sun Bell","February 11, 2022 (United States)",,89,,,https://www.imdb.com/title/tt15553956/?ref_=adv_li_tt
Room 203,Horror,2022,Not Rated,1h 44m,Ben Jagger,"Nanami Kamon,Viktoria Vinyarska","Francesca Xuereb,Viktoria Vinyarska,Eric Wiegand","April 15, 2022 (United States)",,36,,,https://www.imdb.com/title/tt12283036/?ref_=adv_li_tt
Agent Game,"Action,Thriller",2022,R,1h 30m,Grant S. Johnson,"Tyler W. Konney,Adan Canto","Dermot Mulroney,Adan Canto,Katie Cassidy","May 23, 2022 (Netherlands)",,48,,,https://www.imdb.com/title/tt14168394/?ref_=adv_li_tt
Special Delivery,"Action,Crime,Thriller",2022,,,Dae-min Park,Heo Dong-won,"So-dam Park,Heo Dong-won,Kim Eui-sung","January 12, 2022 (South Korea)",,17,,,https://www.imdb.com/title/tt16529222/?ref_=adv_li_tt
Big Bug,"Comedy,Sci-Fi",2022,TV-MA,1h 51m,Jean-Pierre Jeunet,"Guillaume Laurant,Elsa Zylberstein","Isabelle Nanty,Elsa Zylberstein,Claude Perron","February 11, 2022 (United States)",,109,,,https://www.imdb.com/title/tt11541872/?ref_=adv_li_tt
Voy a pasármelo bien,"Adventure,Comedy,Musical",2022,,,David Serrano,"David Serrano,Karla Souza","Raúl Arévalo,Karla Souza,Dani Rovira","August 12, 2022 (Spain)",Les Parapluies Rochefort,3,,,https://www.imdb.com/title/tt15198592/?ref_=adv_li_tt
Bhool Bhulaiyaa 2,"Comedy,Horror",2022,,,Anees Bazmee,"Farhad Samji,Kartik Aaryan","Tabu,Kartik Aaryan,Kiara Advani","May 20, 2022 (India)",T-Series,1K,,,https://www.imdb.com/title/tt6455162/?ref_=adv_li_tt
The Good Nurse,"Biography,Crime,Drama",2022,R,2h 1m,Tobias Lindholm,"Krysty Wilson-Cairns,Eddie Redmayne","Jessica Chastain,Eddie Redmayne,Kim Dickens",2022 (United States),,,,,https://www.imdb.com/title/tt4273800/?ref_=adv_li_tt
How to Please a Woman,Drama,2022,,,Renée Webster,Hayley McElhinney,"Sally Phillips,Hayley McElhinney,Caroline Brazier","July 22, 2022 (United States)",,22,,,https://www.imdb.com/title/tt10530838/?ref_=adv_li_tt
Bajre Da Sitta,Drama,2022,,,Jass Grewal,Tania,"Ammy Virk,Tania,Guggu Gill","July 15, 2022 (India)",Tips Films Pvt. Ltd.,27,,,https://www.imdb.com/title/tt13815702/?ref_=adv_li_tt
Reagan,"Biography,Drama",2022,,,Sean McNamara,,"Dennis Quaid,Mena Suvari,Jon Voight",2022 (United States),,,,,https://www.imdb.com/title/tt1723808/?ref_=adv_li_tt
Flux Gourmet,"Comedy,Drama,Horror",2022,Not Rated,1h 51m,Peter Strickland,Paolo Bafico,"Harry Alexander,Paolo Bafico,Leo Bill","September 30, 2022 (United Kingdom)",IFC Films,12,,,https://www.imdb.com/title/tt15010292/?ref_=adv_li_tt
Love Accidentally,"Comedy,Romance",2022,,,Peter Sullivan,Aaron O'Connell,"Brenda Song,Aaron O'Connell,Denise Richards","July 15, 2022 (United States)",,9,,,https://www.imdb.com/title/tt13626200/?ref_=adv_li_tt
Boys of Summer,"Fantasy,Mystery,Thriller",2022,,,David Henrie,,"Mel Gibson,Mason Thames,Abby James Witherspoon",2022 (United States),Pastime Pictures,,,,https://www.imdb.com/title/tt3954936/?ref_=adv_li_tt
Sex Appeal,"Comedy,Drama,Romance",2022,TV-MA,1h 30m,Talia Osteen,,"Mika Abdalla,Jake Short,Fortune Feimster","January 14, 2022 (United States)",American High,29,,,https://www.imdb.com/title/tt11203022/?ref_=adv_li_tt
Daddy Daughter Trip,Comedy,2022,,,Rob Schneider,,"Rob Schneider,Miranda Scarlett Schneider,Jackie Sandler","January 1, 2022 (United States)",,,,,https://www.imdb.com/title/tt15367558/?ref_=adv_li_tt
Tad the Lost Explorer and the Emerald Tablet,"Animation,Adventure,Comedy",2022,,,Enrique Gato,,"Óscar Barberán,Luis Posada,Michelle Jenner","August 26, 2022 (Spain)",Telecinco Cinema,11,,,https://www.imdb.com/title/tt14941698/?ref_=adv_li_tt
Macherla Niyojakavargam,"Action,Comedy,Drama",2022,,,M.S. Rajashekhar Reddy,"Mamidala Thirupathi,Nithiin","Catherine Tresa,Nithiin,Krithi Shetty","August 12, 2022 (India)",,13,,,https://www.imdb.com/title/tt15415976/?ref_=adv_li_tt
Bubble,"Animation,Action,Adventure",2022,TV-PG,1h 40m,Tetsurô Araki,"Renji Ooki,riria.","Jun Shison,riria.,Mamoru Miyano","April 28, 2022 (United States)",,80,,,https://www.imdb.com/title/tt16360006/?ref_=adv_li_tt
Night Shift,Horror,2022,,,Greg Swinson,"Ryan Thiessen,JC Oakley III","Natalie Terrazzino,JC Oakley III,Larry Bunton","June 28, 2022 (United States)",,,,,https://www.imdb.com/title/tt20848830/?ref_=adv_li_tt
Vikram Vedha,"Action,Crime,Drama",2022,,,Gayatri,"Pushkar,Gayatri,Hrithik Roshan","Radhika Apte,Hrithik Roshan,Saif Ali Khan","September 30, 2022 (India)",T-Series,,,,https://www.imdb.com/title/tt13131350/?ref_=adv_li_tt
The Lost Girls,"Drama,Fantasy",2022,,,Livia De Paolis,"Laurie Fox,Tilly Marsan","Siobhan Hewlett,Tilly Marsan,Vanessa Redgrave","June 17, 2022 (Canada)",Pelgo Films,21,,,https://www.imdb.com/title/tt1023464/?ref_=adv_li_tt
Fortress: Sniper's Eye,"Action,Thriller",2022,R,1h 27m,Josh Sternfeld,"Emile Hirsch,Bruce Willis","Jesse Metcalfe,Bruce Willis,Chad Michael Murray","April 29, 2022 (United States)",Verdi Productions,26,,,https://www.imdb.com/title/tt14577304/?ref_=adv_li_tt
V for Vengeance,"Adventure,Horror,Thriller",2022,R,1h 26m,Kelly Halihan,"Peter Moore Smith,Grace Van Dien","Jocelyn Hudon,Grace Van Dien,Pauline Dyer","June 7, 2022 (United States)",,9,,,https://www.imdb.com/title/tt15745084/?ref_=adv_li_tt
MEAD,Sci-Fi,2022,,,J. Allen Williams,"J. Allen Williams,Robert Picardo","Samuel Hunt,Robert Picardo,Patton Oswalt","August 9, 2022 (United States)",,33,,,https://www.imdb.com/title/tt6032364/?ref_=adv_li_tt
Dhaakad,"Action,Thriller",2022,,,Razneesh Ghai,"Razneesh Ghai,Arjun Rampal","Kangana Ranaut,Arjun Rampal,Saswata Chatterjee","May 20, 2022 (India)",Sohel Maklai Productions,188,,,https://www.imdb.com/title/tt10598156/?ref_=adv_li_tt
Maneater,"Action,Horror,Thriller",2022,R,1h 29m,Justin Lee,Trace Adkins,"Nicky Whelan,Trace Adkins,Shane West","August 6, 2022 (United States)",Sprockefeller Pictures,3,,,https://www.imdb.com/title/tt15262370/?ref_=adv_li_tt
Ponniyin Selvan: Part One,"Action,Drama,Family",2022,,,Mani Ratnam,"Jayamohan,Karthi","Vikram,Karthi,Jayam Ravi","September 30, 2022 (India)",,,,,https://www.imdb.com/title/tt10701074/?ref_=adv_li_tt
On the Line,Thriller,2022,,,Romuald Boulanger,,"Mel Gibson,Kevin Dillon,William Moseley",November 2022 (United States),R-Lines Productions,1,,,https://www.imdb.com/title/tt14824590/?ref_=adv_li_tt
Jane,Thriller,2022,R,1h 20m,Sabrina Jaglom,"Rishi Rajani,Nina Bloomgarden","Madelaine Petsch,Nina Bloomgarden,Melissa Leo","August 26, 2022 (United States)",,2,,,https://www.imdb.com/title/tt15040500/?ref_=adv_li_tt
The Mother,"Action,Thriller",2022,,,Niki Caro,"Peter Craig,Joseph Fiennes","Jennifer Lopez,Joseph Fiennes,Gael García Bernal",2022 (United States),,,,,https://www.imdb.com/title/tt6968614/?ref_=adv_li_tt
Lifemark,Drama,2022,PG-13,2h,Kevin Peeples,Lowrey Brown,,"September 9, 2022 (United States)",,,,,https://www.imdb.com/title/tt20864704/?ref_=adv_li_tt
Joyride,Drama,2022,,,Emer Reynolds,Olwen Fouéré,"Olivia Colman,Olwen Fouéré,David Pearse","July 29, 2022 (Ireland)",Screen Ireland,5,,,https://www.imdb.com/title/tt13515090/?ref_=adv_li_tt
Water Gate Bridge,"Action,Drama,History",2022,,,Hark Tsui,"Kaige Chen,Xiaolong Lan,Jackson Yee","Jing Wu,Jackson Yee,Michael Koltes","February 1, 2022 (China)",Beijing Dengfeng International Culture Communications Company,6,,,https://www.imdb.com/title/tt16194408/?ref_=adv_li_tt
The Old Way,"Action,Western",2022,,,Brett Donowho,,"Nicolas Cage,Clint Howard,Nick Searcy",2022 (United States),Tri-Fold Pictures,,,,https://www.imdb.com/title/tt8593824/?ref_=adv_li_tt
Peter von Kant,Drama,2022,Unrated,1h 25m,François Ozon,"Rainer Werner Fassbinder,Isabelle Adjani","Denis Ménochet,Isabelle Adjani,Khalil Ben Gharbia","July 6, 2022 (France)",Playtime,3,,,https://www.imdb.com/title/tt14336174/?ref_=adv_li_tt
Yaanai,"Action,Drama,Family",2022,,,Hari,Priya Bhavani Shankar,"Arun Vijay,Priya Bhavani Shankar,Samuthirakani","July 1, 2022 (India)",,20,,,https://www.imdb.com/title/tt13654122/?ref_=adv_li_tt
"Confess, Fletch","Comedy,Crime",2022,R,,Greg Mottola,"Gregory McDonald,Jon Hamm","Marcia Gay Harden,Jon Hamm,John Slattery","September 16, 2022 (United States)",,,,,https://www.imdb.com/title/tt12718300/?ref_=adv_li_tt
THE PREY: Legend of Karnoctus,"Action,Sci-Fi,Thriller",2022,,,Cire Hensman,"Matthew Hensman,Gustavo Sainz de la Peña,Nick Chinlund","Danny Trejo,Nick Chinlund,Adrian Paul","February 2, 2022 (United States)",Chu Media,26,,,https://www.imdb.com/title/tt2357423/?ref_=adv_li_tt
Tetris,"Drama,History",2022,,,Jon S. Baird,,"Taron Egerton,Roger Allam,Toby Jones",2022 (United States),Marv Films,,,,https://www.imdb.com/title/tt12758060/?ref_=adv_li_tt
Samrat Prithviraj,"Action,Drama,History",2022,,,Chandra Prakash Dwivedi,Sanjay Dutt,"Akshay Kumar,Sanjay Dutt,Manav Vij","June 3, 2022 (India)",,1.3K,,,https://www.imdb.com/title/tt9637132/?ref_=adv_li_tt
Albatross,Drama,2022,,,Myles Yaksich,Romaine Waite,"Mikaela Bisson,Romaine Waite,Sarah Orenstein","August 2, 2022 (United States)",MY Films,7,,,https://www.imdb.com/title/tt12992082/?ref_=adv_li_tt
The Commando,"Action,Thriller",2022,R,1h 33m,Asif Akbar,"Al Bravo,Jeff Fahey","Mickey Rourke,Jeff Fahey,Michael Jai White","January 10, 2022 (United Kingdom)",BondIt Media Capital,71,,,https://www.imdb.com/title/tt12689248/?ref_=adv_li_tt
Thar,"Action,Crime,Drama",2022,TV-MA,1h 48m,Raj Singh Chaudhary,"Raj Singh Chaudhary,Harshvardhan Kapoor","Anil Kapoor,Harshvardhan Kapoor,Fatima Sana Shaikh","May 6, 2022 (United States)",,148,,,https://www.imdb.com/title/tt14479746/?ref_=adv_li_tt
Marmaduke,"Animation,Adventure,Comedy",2022,TV-Y7,1h 28m,Mark A.Z. Dippé,"Youngki Lee,Brad Anderson,J.K. Simmons","Pete Davidson,J.K. Simmons,David Koechner","May 6, 2022 (United States)",Legacy Classics,48,,,https://www.imdb.com/title/tt8746404/?ref_=adv_li_tt
Jalsa,"Drama,Thriller",2022,,,Suresh Triveni,"Abbas Dalal,Shefali Shah","Vidya Balan,Shefali Shah,Rohini Hattangadi","March 18, 2022 (India)",,185,,,https://www.imdb.com/title/tt15361028/?ref_=adv_li_tt
Bergen,"Biography,Drama,Music",2022,,,Caner Alper,"Mehmet Binay,Sema Kaygusuz,Erdal Besikçioglu","Farah Zeynep Abdullah,Erdal Besikçioglu,Ahmet Kayakesen","March 4, 2022 (Turkey)",,9,,,https://www.imdb.com/title/tt12578564/?ref_=adv_li_tt
Butcher's Crossing,"Drama,Western",,,,Gabe Polsky,,"Nicolas Cage,Rachel Keller,Xander Berkeley",2023 (United States),Gabriel Polsky Productions,,,,https://www.imdb.com/title/tt1462759/?ref_=adv_li_tt
One Way,"Action,Thriller",2022,R,1h 35m,Andrew Baird,Kevin Bacon,"Travis Fimmel,Kevin Bacon,Drea de Matteo",2022 (United States),Bay Point Media,,,,https://www.imdb.com/title/tt13075730/?ref_=adv_li_tt
Putting Love to the Test,Romance,2022,,,Christine Conradt,Sylvia Grace Crim,"Cristine Prosperi,Sylvia Grace Crim,Dale Moss","March 1, 2022 (United States)",,1,,,https://www.imdb.com/title/tt14490594/?ref_=adv_li_tt
