title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
The Willoughbys,"Animation,Adventure,Comedy",2020,PG,1h 30m,Kris Pearn,"Cory Evans,Mark Stanleigh,Maya Rudolph","Will Forte,Maya Rudolph,Alessia Cara","April 22, 2020 (United States)",Creative Wealth Media Finance,192,,,https://www.imdb.com/title/tt5206260/?ref_=adv_li_tt
Disturbing the Peace,"Action,Thriller",2020,R,1h 31m,York Alec Shackleton,Devon Sawa,"Guy Pearce,Devon Sawa,Kelly Greyson","January 17, 2020 (United States)",Aloe Entertainment,293,,,https://www.imdb.com/title/tt5717194/?ref_=adv_li_tt
Ala Vaikunthapurramuloo,"Action,Comedy,Drama",2020,Not Rated,2h 43m,Trivikram Srinivas,"Trivikram Srinivas,Pooja Hegde","Allu Arjun,Pooja Hegde,Tabu","January 11, 2020 (United States)",,207,,,https://www.imdb.com/title/tt9537292/?ref_=adv_li_tt
"Josee, the Tiger and the Fish","Animation,Drama,Romance",2020,,,Kôtarô Tamura,"Sayaka Kuwamura,Taishi Nakagawa","Kaya Kiyohara,Taishi Nakagawa,Matsutera Chiemi","July 12, 2021 (United States)",KDDI Corporation,49,,,https://www.imdb.com/title/tt12879624/?ref_=adv_li_tt
Friendsgiving,"Comedy,Drama",2020,R,1h 35m,Nicol Paone,Kat Dennings,"Malin Akerman,Kat Dennings,Jack Donnelly","October 23, 2020 (United States)",,78,,,https://www.imdb.com/title/tt8431078/?ref_=adv_li_tt
Legacy of Lies,"Action,Thriller",2020,R,1h 41m,Adrian Bol,Anna Butkevich,"Scott Adkins,Anna Butkevich,Yuliia Sobol","July 28, 2020 (United States)",Film Poland Productions,64,,,https://www.imdb.com/title/tt6834916/?ref_=adv_li_tt
After Love,Drama,2020,,,Aleem Khan,Nathalie Richard,"Joanna Scanlan,Nathalie Richard,Talid Ariss","June 4, 2021 (United Kingdom)",British Film Institute (BFI),19,,,https://www.imdb.com/title/tt10692788/?ref_=adv_li_tt
Sky High,"Action,Adventure,Crime",2020,TV-MA,2h 1m,Daniel Calparsoro,Carolina Yuste,"Miguel Herrán,Carolina Yuste,Asia Ortega","December 18, 2020 (Spain)",Radio Televisión Española (RTVE),36,,,https://www.imdb.com/title/tt10978398/?ref_=adv_li_tt
The Nowhere Inn,"Comedy,Drama,Horror",2020,Not Rated,1h 31m,Bill Benz,"St. Vincent,Ezra Buzzington","St. Vincent,Ezra Buzzington,Toko Yasuda","September 16, 2021 (Kazakhstan)",,17,,,https://www.imdb.com/title/tt10441822/?ref_=adv_li_tt
Erotic,"Musical,Romance",2020,,,Alexandre David Lejuez,Alexandre David Lejuez,"Eva Langlet,Alexandre David Lejuez","August 14, 2020 (United Kingdom)",,1,,,https://www.imdb.com/title/tt11416882/?ref_=adv_li_tt
A Perfect Enemy,"Adventure,Drama,Thriller",2020,,,Kike Maíllo,"Kike Maíllo,Marta Nieto","Dominique Pinon,Marta Nieto,Tomasz Kot","June 11, 2021 (United States)",Hessen-Invest Film,51,,,https://www.imdb.com/title/tt9421200/?ref_=adv_li_tt
Monsters of Man,"Action,Sci-Fi,Thriller",2020,,,Mark Toia,"Mark Toia,Brett Tutor","Neal McDonough,Brett Tutor,Jose Rosete","December 25, 2020 (United States)",11:11 Entertainment,328,,,https://www.imdb.com/title/tt6456326/?ref_=adv_li_tt
Proximity,"Drama,Sci-Fi",2020,Not Rated,1h 59m,Eric Demeusy,"Jason Mitcheltree,Highdee Kuan","Ryan Masson,Highdee Kuan,Christian Prentice","May 15, 2020 (United States)",,231,,,https://www.imdb.com/title/tt8718300/?ref_=adv_li_tt
The Reckoning,"Drama,Horror",2020,Not Rated,1h 50m,Neil Marshall,"Charlotte Kirk,Sean Pertwee","Charlotte Kirk,Sean Pertwee,Steven Waddington","February 5, 2021 (United States)",Moviebar Productions,93,,,https://www.imdb.com/title/tt9182964/?ref_=adv_li_tt
Black Water: Abyss,"Action,Drama,Horror",2020,Not Rated,1h 38m,Andrew Traucki,"Sarah Smith,Luke Mitchell","Jessica McNamee,Luke Mitchell,Amali Golden","August 7, 2020 (United States)",ProdigyMovies,141,,,https://www.imdb.com/title/tt7978672/?ref_=adv_li_tt
The Stand In,"Comedy,Drama",2020,R,1h 41m,Jamie Babbit,Sarah Jes Austell,"Drew Barrymore,Sarah Jes Austell,Michael Zegen","December 11, 2020 (United States)",Wrigley Media,106,,,https://www.imdb.com/title/tt7970348/?ref_=adv_li_tt
The Man Who Sold His Skin,Drama,2020,,,Kaouther Ben Hania,Dea Liane,"Yahya Mahayni,Dea Liane,Koen De Bouw","April 2, 2021 (United States)",Twenty Twenty Vision Filmproduktion GmbH,34,,,https://www.imdb.com/title/tt10360862/?ref_=adv_li_tt
Son of the South,"Biography,Drama",2020,PG-13,1h 45m,Barry Alexander Brown,"Bob Zellner,Jim Klock","Lucas Till,Jim Klock,Michael Sirow","February 5, 2021 (United States)",Jaba Films,45,,,https://www.imdb.com/title/tt2235372/?ref_=adv_li_tt
Rose Island,"Adventure,Comedy,Drama",2020,TV-14,1h 57m,Sydney Sibilia,"Sydney Sibilia,Leonardo Lidi","Elio Germano,Leonardo Lidi,Matilda De Angelis","December 9, 2020 (United States)",,68,,,https://www.imdb.com/title/tt10287954/?ref_=adv_li_tt
The F**k-It List,Comedy,2020,TV-MA,1h 43m,Michael Duggan,"Dan McDermott,Madison Iseman","Eli Brown,Madison Iseman,Marcus Scribner","July 1, 2020 (United States)",,93,,,https://www.imdb.com/title/tt8145202/?ref_=adv_li_tt
Surge,Thriller,2020,,,Aneil Karia,"Rupert Jones,Ryan McKen","Ben Whishaw,Ryan McKen,Victor Olamide","September 24, 2021 (United States)",Rooks Nest Entertainment,68,,,https://www.imdb.com/title/tt9305634/?ref_=adv_li_tt
Anastasia,"Adventure,Family,Fantasy",2020,PG,1h 29m,Blake Harris,Donna Murphy,"Emily Carey,Donna Murphy,Brandon Routh","April 7, 2020 (United States)",Swen Studios,44,,,https://www.imdb.com/title/tt7014356/?ref_=adv_li_tt
Holly Slept Over,Comedy,2020,Not Rated,1h 27m,Joshua Friedlander,Nathalie Emmanuel,"Josh Lawson,Nathalie Emmanuel,Britt Lower","March 3, 2020 (United States)",,27,,,https://www.imdb.com/title/tt7453044/?ref_=adv_li_tt
Hooking Up,"Comedy,Drama",2020,R,1h 44m,Nico Raineau,"Lauren Schacher,Sam Richardson","Brittany Snow,Sam Richardson,Anna Akana","March 20, 2020 (United States)",SSS Film Capital,20,,,https://www.imdb.com/title/tt9815998/?ref_=adv_li_tt
2050,"Drama,Fantasy,Sci-Fi",2020,,,Princeton Holt,"Princeton Holt,Irina Abraham","David Vaughn,Irina Abraham,Devin Fuller","January 14, 2020 (United States)",,36,,,https://www.imdb.com/title/tt1458902/?ref_=adv_li_tt
Survive the Night,"Action,Drama,Thriller",2020,R,1h 30m,Matt Eskandari,Chad Michael Murray,"Bruce Willis,Chad Michael Murray,Shea Buckner","May 22, 2020 (United States)",SSS Film Capital,322,,,https://www.imdb.com/title/tt10303324/?ref_=adv_li_tt
Sadak 2,"Action,Drama",2020,TV-MA,2h 13m,Mahesh Bhatt,"Mahesh Bhatt,Priyanka Bose","Alia Bhatt,Priyanka Bose,Sanjay Dutt","August 28, 2020 (India)",,727,,,https://www.imdb.com/title/tt7886848/?ref_=adv_li_tt
Percy Vs Goliath,"Biography,Drama",2020,PG-13,1h 39m,Clark Johnson,"Hilary Pryor,Roberta Maxwell","Christopher Walken,Roberta Maxwell,Christina Ricci","April 30, 2021 (United States)",Inferno Pictures Inc.,45,,,https://www.imdb.com/title/tt8976696/?ref_=adv_li_tt
Out of My League,"Comedy,Drama,Romance",2020,TV-MA,1h 31m,Alice Filippi,,"Giuseppe Maggio,Ludovica Francesconi,Jozef Gjura","August 18, 2021 (United States)",,19,,,https://www.imdb.com/title/tt11154906/?ref_=adv_li_tt
Butchers,"Horror,Thriller",2020,,,Adrian Langley,"Daniel Weissenberger,Michael Swatton","Simon Phillips,Michael Swatton,Julie Mainville","January 12, 2021 (United States)",,67,,,https://www.imdb.com/title/tt8764358/?ref_=adv_li_tt
A California Christmas,"Comedy,Drama,Romance",2020,PG-13,1h 46m,Shaun Paul Piccinino,Josh Swickard,"Lauren Swickard,Josh Swickard,Ali Afshar","December 14, 2020 (United States)",,156,,,https://www.imdb.com/title/tt13055780/?ref_=adv_li_tt
All Together Now,Drama,2020,PG,1h 32m,Brett Haley,"Brett Haley,Rhenzy Feliz","Auli'i Cravalho,Rhenzy Feliz,Justina Machado","August 28, 2020 (United States)",Thunderhead Pictures,53,,,https://www.imdb.com/title/tt3155342/?ref_=adv_li_tt
Under the Riccione Sun,"Comedy,Drama,Romance",2020,TV-MA,1h 41m,Younuts,"Enrico Vanzina,Davide Calgaro","Cristiano Caccamo,Davide Calgaro,Matteo Oscar Giuggioli","July 1, 2020 (United States)",New International,10,,,https://www.imdb.com/title/tt10941528/?ref_=adv_li_tt
Archenemy,"Action,Adventure,Crime",2020,Not Rated,1h 30m,Adam Egypt Mortimer,"Luke Passmore,Mac Brandt","Jessica Allain,Mac Brandt,Skylan Brooks","December 11, 2020 (United States)",Legion M,77,,,https://www.imdb.com/title/tt11274100/?ref_=adv_li_tt
This Is the Year,"Comedy,Drama",2020,TV-14,1h 37m,David Henrie,"Bug Hall,Vanessa Marano","Alyssa Jirrels,Vanessa Marano,Bug Hall","August 28, 2020 (United States)",,7,,,https://www.imdb.com/title/tt8231202/?ref_=adv_li_tt
Girl Lost: A Hollywood Story,"Drama,Thriller",2020,Not Rated,1h 30m,Robin Bain,Psalms,"Dominique Swain,Psalms,Cody Renee Cameron","December 1, 2020 (United States)",,35,,,https://www.imdb.com/title/tt10274284/?ref_=adv_li_tt
The Sinners,"Drama,Horror,Thriller",2020,TV-14,1h 36m,Courtney Paige,"Courtney Paige,Brenna Llewellyn","Kaitlyn Bernard,Brenna Llewellyn,Brenna Coates","February 19, 2021 (United States)",,30,,,https://www.imdb.com/title/tt7171054/?ref_=adv_li_tt
Godmothered,"Comedy,Drama,Family",2020,PG,1h 50m,Sharon Maguire,"Melissa K. Stack,Jillian Bell","June Squibb,Jillian Bell,Sonia Manzano","December 4, 2020 (United States)",Walt Disney Pictures,143,,,https://www.imdb.com/title/tt11681250/?ref_=adv_li_tt
Stage Mother,"Comedy,Drama,Music",2020,R,1h 33m,Thom Fitzgerald,Lucy Liu,"Jacki Weaver,Lucy Liu,Adrian Grenier","August 21, 2020 (United States)",Buffalo 8 Productions,45,,,https://www.imdb.com/title/tt8364138/?ref_=adv_li_tt
The Glorias,"Biography,Drama,History",2020,R,2h 27m,Julie Taymor,"Sarah Ruhl,Alicia Vikander","Julianne Moore,Alicia Vikander,Janelle Monáe","September 30, 2020 (United States)",The Glorias,52,,,https://www.imdb.com/title/tt7435316/?ref_=adv_li_tt
Dara of Jasenovac,"Drama,War",2020,R,2h 10m,Predrag Antonijevic,Zlatan Vidovic,"Biljana Cekic,Zlatan Vidovic,Anja Stanic","February 5, 2021 (United States)",Komuna,852,,,https://www.imdb.com/title/tt10554232/?ref_=adv_li_tt
PVT CHAT,Drama,2020,Unrated,1h 26m,Ben Hozie,Julia Fox,"Peter Vack,Julia Fox,Keith Poulson","February 9, 2021 (United States)",,16,,,https://www.imdb.com/title/tt8110004/?ref_=adv_li_tt
Think Like a Dog,"Comedy,Drama,Family",2020,PG,1h 31m,Gil Junger,Josh Duhamel,"Megan Fox,Josh Duhamel,Gabriel Bateman","July 6, 2020 (United Kingdom)",Mad Chance,43,,,https://www.imdb.com/title/tt5929654/?ref_=adv_li_tt
The Last Shift,"Comedy,Drama",2020,R,1h 30m,Andrew Cohn,Shane Paul McGhie,"Richard Jenkins,Shane Paul McGhie,Da'Vine Joy Randolph","September 25, 2020 (United States)",Whitewater Films,49,,,https://www.imdb.com/title/tt10661180/?ref_=adv_li_tt
Trance,"Drama,Thriller",2020,Not Rated,2h 50m,Anwar Rasheed,Nazriya Nazim,"Fahadh Faasil,Nazriya Nazim,Gautham Vasudev Menon","March 6, 2020 (United States)",,178,,,https://www.imdb.com/title/tt6720802/?ref_=adv_li_tt
Scare Me,"Comedy,Horror",2020,Not Rated,1h 44m,Josh Ruben,Aya Cash,"Josh Ruben,Aya Cash,Chris Redd","October 1, 2020 (United States)",Artists First,99,,,https://www.imdb.com/title/tt10126434/?ref_=adv_li_tt
"The Things We Say, the Things We Do","Drama,Romance",2020,,,Emmanuel Mouret,Niels Schneider,"Camélia Jordana,Niels Schneider,Vincent Macaigne","September 16, 2020 (France)",Ciné+,7,,,https://www.imdb.com/title/tt12443930/?ref_=adv_li_tt
Top Gunner,"Action,War",2020,Not Rated,1h 24m,Daniel Lusko,Carol Anne Watts,"Eric Roberts,Carol Anne Watts,Ignacyo Matynia","June 23, 2020 (United States)",,39,,,https://www.imdb.com/title/tt12226808/?ref_=adv_li_tt
Beasts Clawing at Straws,"Crime,Drama,Thriller",2020,,,Kim Yong-hoon,"Kim Yong-hoon,Jung Woo-sung","Jeon Do-yeon,Jung Woo-sung,Sung-Woo Bae","October 21, 2020 (United States)",,27,,,https://www.imdb.com/title/tt9747594/?ref_=adv_li_tt
Echo Boomers,"Action,Crime,Drama",2020,R,1h 34m,Seth Savoy,"Jason Miller,Patrick Schwarzenegger","Michael Shannon,Patrick Schwarzenegger,Alex Pettyfer","November 13, 2020 (United States)",Wetzel Entertainment Group,44,,,https://www.imdb.com/title/tt4353270/?ref_=adv_li_tt
Darbar,"Action,Crime,Thriller",2020,Not Rated,2h 39m,A.R. Murugadoss,"John Mahendran,Nayanthara","Rajinikanth,Nayanthara,Nivetha Thomas","January 8, 2020 (United States)",,170,,,https://www.imdb.com/title/tt9635540/?ref_=adv_li_tt
Breaking Surface,"Adventure,Drama,Horror",2020,,,Joachim Hedén,Madeleine Martin,"Moa Gammel,Madeleine Martin,Trine Wiggen","December 15, 2020 (United States)",Film i Skåne,66,,,https://www.imdb.com/title/tt10081762/?ref_=adv_li_tt
Khuda Haafiz,"Action,Crime,Drama",2020,TV-MA,2h 13m,ALi Khan AK,"Faruk Kabir,Shivaleeka Oberoi","Vidyut Jammwal,Shivaleeka Oberoi,Annu Kapoor","August 14, 2020 (India)",,988,,,https://www.imdb.com/title/tt7363104/?ref_=adv_li_tt
Emperor,"Biography,Drama,History",2020,PG-13,1h 39m,Mark Amin,"Pat Charles,Ben Robson","Kat Graham,Ben Robson,James Cromwell","August 18, 2020 (United States)",Sobini Films,44,,,https://www.imdb.com/title/tt8354752/?ref_=adv_li_tt
She Dies Tomorrow,"Drama,Fantasy,Horror",2020,R,1h 26m,Amy Seimetz,Jane Adams,"Kate Lyn Sheil,Jane Adams,Kentucker Audley","August 7, 2020 (United States)",,137,,,https://www.imdb.com/title/tt11614912/?ref_=adv_li_tt
Fatal Affair,Thriller,2020,TV-14,1h 29m,Peter Sullivan,"Rasheeda Garner,Omar Epps","Nia Long,Omar Epps,Stephen Bishop","July 16, 2020 (United States)",,202,,,https://www.imdb.com/title/tt11057594/?ref_=adv_li_tt
Thappad,Drama,2020,Not Rated,2h 22m,Anubhav Sinha,"Anubhav Sinha,Pavail Gulati","Taapsee Pannu,Pavail Gulati,Kumud Mishra","February 28, 2020 (United States)",,1K,,,https://www.imdb.com/title/tt10964430/?ref_=adv_li_tt
The Trip to Greece,"Comedy,Drama",2020,Not Rated,1h 43m,Michael Winterbottom,Rob Brydon,,"May 20, 2020 (Australia)",,67,,,https://www.imdb.com/title/tt10482504/?ref_=adv_li_tt
Unbelievable!!!!!,"Comedy,Sci-Fi",2020,PG-13,1h 45m,Steven L. Fawcette,Garrett Wang,"Snoop Dogg,Garrett Wang,Chase Masterson","August 7, 2020 (United States)",,30,,,https://www.imdb.com/title/tt2180583/?ref_=adv_li_tt
Femalien: Cosmic Crush,"Fantasy,Sci-Fi",2020,,,Lindsey Schmitz,,"Jillian Janson,Kira Noir,Denise Milfort","December 11, 2020 (United States)",,2,,,https://www.imdb.com/title/tt11044354/?ref_=adv_li_tt
Wendy,"Drama,Fantasy",2020,PG-13,1h 51m,Benh Zeitlin,"Eliza Zeitlin,Yashua Mack","Devin France,Yashua Mack,Gage Naquin","April 17, 2020 (United States)",Department of Motion Pictures,84,,,https://www.imdb.com/title/tt2420124/?ref_=adv_li_tt
Lost Bullet,"Action,Crime,Thriller",2020,TV-MA,1h 32m,Guillaume Pierret,"Alban Lenoir,Nicolas Duvauchelle","Alban Lenoir,Nicolas Duvauchelle,Ramzy Bedia","June 19, 2020 (United States)",Nolita TV,108,,,https://www.imdb.com/title/tt10456740/?ref_=adv_li_tt
12 Hour Shift,"Comedy,Horror,Thriller",2020,Not Rated,1h 26m,Brea Grant,,"Angela Bettis,Julianne Dowler,Tom DeTrinis","October 2, 2020 (United States)",,84,,,https://www.imdb.com/title/tt10309552/?ref_=adv_li_tt
Getaway,"Horror,Mystery,Thriller",2020,,,Toran Caudell,"Toran Caudell,Scout Taylor-Compton","Jaclyn Betham,Scout Taylor-Compton,Landry Allbright","April 14, 2020 (United States)",,25,,,https://www.imdb.com/title/tt6263490/?ref_=adv_li_tt
Attack of the Unknown,"Action,Horror,Sci-Fi",2020,,,Brandon Slagle,"Michael Mahal,Jolene Andersen","Richard Grieco,Jolene Andersen,Douglas Tait","August 28, 2020 (United States)",Spicy Ramen Productions,68,,,https://www.imdb.com/title/tt8804580/?ref_=adv_li_tt
Rent-A-Pal,"Horror,Thriller",2020,Unrated,1h 48m,Jon Stevenson,Wil Wheaton,"Brian Landis Folkins,Wil Wheaton,Kathleen Brady","September 11, 2020 (United States)",,123,,,https://www.imdb.com/title/tt12274228/?ref_=adv_li_tt
The Big Hit,"Comedy,Drama",2020,,,Emmanuel Courcol,"Thierry de Carbonnières,David Ayala","Kad Merad,David Ayala,Lamine Cissokho","September 1, 2021 (France)",Canal+,3,,,https://www.imdb.com/title/tt12444440/?ref_=adv_li_tt
The Yin-Yang Master: Dream of Eternity,"Action,Drama,Fantasy",2020,PG-13,2h 12m,Jingming Guo,"Baku Yumemakura,Allen Deng","Mark Chao,Allen Deng,Ziwen Wang","February 5, 2021 (United States)",,139,,,https://www.imdb.com/title/tt11454718/?ref_=adv_li_tt
I Used to Go Here,"Comedy,Drama,Romance",2020,Not Rated,1h 20m,Kris Rey,Jemaine Clement,"Gillian Jacobs,Jemaine Clement,Josh Wiggins","August 7, 2020 (United States)",Buffalo 8 Productions,41,,,https://www.imdb.com/title/tt10887902/?ref_=adv_li_tt
Sky Sharks,"Comedy,Horror,Sci-Fi",2020,Not Rated,1h 42m,Marc Fehse,"Marc Fehse,Eva Habermann","Thomas Morris,Eva Habermann,Barbara Nedeljakova","August 5, 2021 (United States)",,48,,,https://www.imdb.com/title/tt3977848/?ref_=adv_li_tt
The Scary House,"Horror,Mystery,Thriller",2020,,,Daniel Prochaska,"Timo Lombeck,Benno Rosskopf","León Orlandianyi,Benno Rosskopf,Julia Koschitz","October 30, 2020 (Austria)",Österreichischer Rundfunk (ORF),44,,,https://www.imdb.com/title/tt9654108/?ref_=adv_li_tt
How I Became a Super Hero,"Action,Adventure,Comedy",2020,TV-MA,1h 37m,Douglas Attal,"Melisa Godet,Vimala Pons","Pio Marmaï,Vimala Pons,Benoît Poelvoorde","July 9, 2021 (United States)",VOO,58,,,https://www.imdb.com/title/tt10345590/?ref_=adv_li_tt
Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,"Animation,Action,Fantasy",2020,,,Haruo Sotozaki,,,"October 17, 2020 (Japan)",,9,,,https://www.imdb.com/title/tt14888874/?ref_=adv_li_tt
Endless,"Drama,Fantasy,Romance",2020,,,Scott Speer,"Oneil Sharma,Nicholas Hamilton","Alexandra Shipp,Nicholas Hamilton,DeRon Horton","August 14, 2020 (United States)",Film House Germany,23,,,https://www.imdb.com/title/tt5723282/?ref_=adv_li_tt
Choked,Drama,2020,TV-14,1h 54m,Anurag Kashyap,"Shivang Monga,Roshan Mathew","Saiyami Kher,Roshan Mathew,Amruta Subhash","June 5, 2020 (United States)",,235,,,https://www.imdb.com/title/tt11651780/?ref_=adv_li_tt
Chal Mera Putt 2,Drama,2020,,,Janjot Singh,"Sunil Dhawan,Simi Chahal","Amrinder Gill,Simi Chahal,Nasir Chinyoti","March 13, 2020 (United States)",Phantasy Films,50,,,https://www.imdb.com/title/tt11737772/?ref_=adv_li_tt
A Friendly Tale,"Comedy,Drama",2020,,,Daniel Cohen,,"Bérénice Bejo,Vincent Cassel,François Damiens","September 9, 2020 (France)",Artémis Productions,1,,,https://www.imdb.com/title/tt10334410/?ref_=adv_li_tt
Breeder,"Horror,Thriller",2020,,,Jens Dahl,Anders Heinrichsen,"Sara Hjort Ditlevsen,Anders Heinrichsen,Signe Egholm Olsen","October 31, 2020 (Denmark)",,21,,,https://www.imdb.com/title/tt11003228/?ref_=adv_li_tt
The Special,Horror,2020,,,B. Harrison Smith,"Mark Steensland,Dave Sheridan","Davy Raphaely,Dave Sheridan,Sarah French","October 13, 2020 (United States)",Everything's Fire,79,,,https://www.imdb.com/title/tt9118804/?ref_=adv_li_tt
A Soldier's Revenge,Western,2020,TV-14,2h 20m,Michael Feifer,Rob Mayes,"Neal Bledsoe,Rob Mayes,Savannah Judy","June 11, 2020 (Canada)",,47,,,https://www.imdb.com/title/tt9302994/?ref_=adv_li_tt
Die Känguru-Chroniken,Comedy,2020,,,Dani Levy,Dimitrij Schaad,"Marc-Uwe Kling,Dimitrij Schaad,Rosalie Thomass","March 5, 2020 (Germany)",Trixter,21,,,https://www.imdb.com/title/tt7749142/?ref_=adv_li_tt
The Last Matinee,"Horror,Thriller",2020,,,Maximiliano Contenti,"Manuel Facal,Luciana Grasso","Ricardo Islas,Luciana Grasso,Franco Duran","September 3, 2020 (Uruguay)",La Gota Cine,27,,,https://www.imdb.com/title/tt13049760/?ref_=adv_li_tt
The Big Ugly,"Crime,Drama,Thriller",2020,R,1h 46m,Scott Wiper,"Paul Tarantino,Malcolm McDowell","Vinnie Jones,Malcolm McDowell,Ron Perlman","July 24, 2020 (United States)",,96,,,https://www.imdb.com/title/tt9441638/?ref_=adv_li_tt
Eat Wheaties!,"Comedy,Drama",2020,,,Scott Abramovitch,"Michael Kun,Elisha Cuthbert","Tony Hale,Elisha Cuthbert,Danielle Brooks","April 30, 2021 (United States)",,19,,,https://www.imdb.com/title/tt10584340/?ref_=adv_li_tt
Rising High,"Comedy,Drama",2020,TV-MA,1h 34m,Cüneyt Kaya,"Johannes Kunkel,Ellen Dubin","David Kross,Ellen Dubin,Frederick Lau","April 17, 2020 (United States)",,37,,,https://www.imdb.com/title/tt9806336/?ref_=adv_li_tt
His Wife's Secret Life,Drama,2020,,,Bob Bragg,,,"July 12, 2020 (United States)",,,,,https://www.imdb.com/title/tt12737366/?ref_=adv_li_tt
Betrayed,"Drama,History,War",2020,,,Eirik Svensson,"Harald Rosenløw-Eeg,Nicolai Cleve Broch","Johannes Blåsternes,Nicolai Cleve Broch,Bjørnar Bruun","December 25, 2020 (Norway)",,15,,,https://www.imdb.com/title/tt11390442/?ref_=adv_li_tt
The Arbors,"Sci-Fi,Thriller",2020,,,Clayton Witmer,"Chelsey Cummings,Ryan Davenport","Drew Matthews,Ryan Davenport,Sarah Cochrane","March 25, 2021 (Canada)",,41,,,https://www.imdb.com/title/tt7143598/?ref_=adv_li_tt
The Life Ahead,Drama,2020,PG-13,1h 34m,Edoardo Ponti,"Romain Gary,Ibrahima Gueye","Sophia Loren,Ibrahima Gueye,Renato Carpentieri","November 13, 2020 (United States)",Palomar,117,,,https://www.imdb.com/title/tt10627584/?ref_=adv_li_tt
The Disciple,"Drama,Music",2020,TV-MA,2h 9m,Chaitanya Tamhane,Arun Dravid,"Aditya Modak,Arun Dravid,Sumitra Bhave","April 30, 2021 (United States)",,37,,,https://www.imdb.com/title/tt11423784/?ref_=adv_li_tt
Bad Candy,"Horror,Thriller",2020,,,Scott B. Hansen,"Desiree Connell,Scott B. Hansen,J. Gaven Wilde","Zach Galligan,J. Gaven Wilde,Tordy Clark","September 10, 2021 (United States)",Digital Thunderdome,28,,,https://www.imdb.com/title/tt6561576/?ref_=adv_li_tt
