title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Fabricius úr leánya,,1917,,,Márton Garas,,"Irma Alszeghy,Emil Fenyvessy,Mari K. Demjén",,,,,,https://www.imdb.com/title/tt0241431/?ref_=adv_li_tt
Marodeure der Revolution,,1920,,,Martin Berger,,"Kurt Ehrle,Max Gülstorff,Rudolf Klix",January 1920 (Germany),,,,,https://www.imdb.com/title/tt0468338/?ref_=adv_li_tt
The Minstrel Man,,1914,,,Ford Sterling,,,,,,,,https://www.imdb.com/title/tt0004341/?ref_=adv_li_tt
Anima redenta,,1917,,,Francesca Bertini,,,,,,,,https://www.imdb.com/title/tt0254094/?ref_=adv_li_tt
Miss Dorothy,,1920,,,Giulio Antamoro,,"Romano Calò,Carmen Boni,Lia Formia",June 1920 (Italy),,,,,https://www.imdb.com/title/tt0187294/?ref_=adv_li_tt
A Gentleman of Quality,Drama,1919,,,James Young,,"Earle Williams,Kathryn Adams,Joyce Moore","March 17, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010161/?ref_=adv_li_tt
The Man Behind 'The Times',"Crime,Drama",1917,,,Frank Wilson,,"Stewart Rome,Chrissie White,Lionelle Howard",February 1917 (United Kingdom),,,,,https://www.imdb.com/title/tt0148448/?ref_=adv_li_tt
Ein rätselhafter Blick,"Action,Crime",1918,,,Johannes Guter,,"Carl Auen,Rolf Lindau,Ernst Reicher",January 1918 (Germany),,,,,https://www.imdb.com/title/tt0798884/?ref_=adv_li_tt
Australia's Peril,War,1917,,,Franklyn Barrett,,"Maie Baird,Roland Conway,John De Lacey","May 19, 1917 (Australia)",,,,,https://www.imdb.com/title/tt0354396/?ref_=adv_li_tt
Sapho,Drama,1912,,,Emile Chautard,,,August 1912 (United States),,,,,https://www.imdb.com/title/tt0490000/?ref_=adv_li_tt
Des Vaters Schuld,Drama,1918,,,Bruno Ziener,,"Olga Engl,Albert Paul,Ernst Pittschau",September 1918 (Germany),,,,,https://www.imdb.com/title/tt1244164/?ref_=adv_li_tt
Her Maternal Right,Drama,1916,,,John Ince,,"Kitty Gordon,Zena Keefe,George Relph","May 8, 1916 (United States)",,,,,https://www.imdb.com/title/tt0157747/?ref_=adv_li_tt
Problematische Naturen,,1915,,,Hans Oberländer,,"Erich Kaiser-Titz,Else Waldmann,Alice Hechy","March 22, 1915 (Hungary)",,,,,https://www.imdb.com/title/tt0271132/?ref_=adv_li_tt
Es werde Licht! 2. Teil,,1918,,,Richard Oswald,,"Bernd Aldor,Theodor Loos,Rita Clermont","January 13, 1918 (Germany)",,,,,https://www.imdb.com/title/tt0129912/?ref_=adv_li_tt
L'océan,,1916,,,Henri Andréani,,,,,,,,https://www.imdb.com/title/tt0007140/?ref_=adv_li_tt
Méltóságos rab asszony,,1916,,,Jenö Janovics,,"Árpád Ódry,Lili Berky,Kálmán Körmendy","October 16, 1916 (Hungary)",,,,,https://www.imdb.com/title/tt0242709/?ref_=adv_li_tt
L'étau,,1920,,,Maurice Mariaud,,,,,,,,https://www.imdb.com/title/tt0334816/?ref_=adv_li_tt
The Bridal Chair,"Drama,Romance",1919,,,G.B. Samuelson,,"Miriam J. Sabbage,C.M. Hallard,Daisy Burrell",June 1919 (United Kingdom),,,,,https://www.imdb.com/title/tt0204919/?ref_=adv_li_tt
Sinnesrausch,,1920,,,Siegfried Philippi,,"Wilhelm Diegelmann,Lissi Lind,Max Laurence",,,,,,https://www.imdb.com/title/tt0011699/?ref_=adv_li_tt
For Lykke og Ære,Drama,1915,,,Robert Dinesen,,"Gyda Aller,Cajus Bruun,Robert Dinesen","January 11, 1915 (Denmark)",,,,,https://www.imdb.com/title/tt2369634/?ref_=adv_li_tt
Hoop-La,Comedy,1919,,,Louis Chaudet,,,"January 26, 1919 (United States)",,,,,https://www.imdb.com/title/tt0190463/?ref_=adv_li_tt
Yabanjin Azuma Terunosuke,,1919,,,Hideo Fujino,,,1919 (Japan),,,,,https://www.imdb.com/title/tt3732310/?ref_=adv_li_tt
Fatherland of Italy,,1915,,,Enrico Guazzoni,,,November 1915 (United States),,,,,https://www.imdb.com/title/tt0963270/?ref_=adv_li_tt
Ikura gôjô demo,,1920,,,Sugisaku Aoyama,,"Sugisaku Aoyama,Teru Azuma,Iyokichi Kondô","December 24, 1920 (Japan)",,,,,https://www.imdb.com/title/tt1163789/?ref_=adv_li_tt
Sansonette e i quattro arlecchini,Adventure,1920,,,Giovanni Pezzinga,,"Linda Albertini,Luciano Albertini",March 1920 (Italy),,,,,https://www.imdb.com/title/tt0978373/?ref_=adv_li_tt
Der Gast aus der vierten Dimension,Mystery,1918,,,Rudolf Meinert,,,"November 7, 1918 (Germany)",,,,,https://www.imdb.com/title/tt0338053/?ref_=adv_li_tt
Genkotsu to ninjutsu no manyû,,1920,,,Matsunosuke Onoe,,,"October 31, 1920 (Japan)",,,,,https://www.imdb.com/title/tt1149223/?ref_=adv_li_tt
En Straamand,Drama,1913,,,Edith Buemann,,,"October 2, 1913 (Denmark)",,,,,https://www.imdb.com/title/tt2433090/?ref_=adv_li_tt
Maciste sonnambulo,,1918,,,Bartolomeo Pagano,,,Itala Film,,,,,https://www.imdb.com/title/tt0009327/?ref_=adv_li_tt
Traue nie dem blossen Schein,"Adventure,Drama",1916,,,Emil Albes,,"Fred Goebel,Vera Häberlin,Anna Müller-Lincke",November 1916 (Germany),,,,,https://www.imdb.com/title/tt14638262/?ref_=adv_li_tt
Le calice,Drama,1919,,,Maurice Mariaud,,"Yvette Andréyor,Max Claudet,Paul Escoffier","January 17, 1919 (France)",,,,,https://www.imdb.com/title/tt10734078/?ref_=adv_li_tt
Carrots,"Crime,Drama",1917,,,Frank Wilson,,"Chrissie White,Lionelle Howard,Gerald Lawrence",March 1917 (United Kingdom),,,,,https://www.imdb.com/title/tt0168567/?ref_=adv_li_tt
Das Gestohlene Modell,"Action,Crime",1919,,,Max Obal,,,1919 (Germany),,,,,https://www.imdb.com/title/tt10942636/?ref_=adv_li_tt
"Mir khizhinam, voyna dvortsam",,1919,,,M. Bonch-Tomashevsky,,,,,,,,https://www.imdb.com/title/tt0228593/?ref_=adv_li_tt
A rög,,1920,,,J. Béla Geröffy,,"Sacy von Blondel,Viktor Costa,Gyula Fehér",,,,,,https://www.imdb.com/title/tt0799794/?ref_=adv_li_tt
Rosalinda,,1914,,,Ricardo de Baños,,"Joaquín Carrasco,Angelina Villar",,,,,,https://www.imdb.com/title/tt0004543/?ref_=adv_li_tt
La deuda del pasado,,1914,,,Alberto Marro,,,,,,,,https://www.imdb.com/title/tt0003832/?ref_=adv_li_tt
L'uomo in frak,,1917,,,Nino Oxilia,,,March 1917 (Italy),,,,,https://www.imdb.com/title/tt0953638/?ref_=adv_li_tt
Ein Erbe wird gesucht,,1915,,,Joseph Delmont,,,"April 16, 1915 (Germany)",,,,,https://www.imdb.com/title/tt0356587/?ref_=adv_li_tt
Il nemico occulto,,1916,,,Edoardo Bencivenga,,,October 1916 (Italy),,,,,https://www.imdb.com/title/tt0927136/?ref_=adv_li_tt
The Beauty Market,"Drama,Romance",1919,,,Colin Campbell,,"Katherine MacDonald,Roy Stewart,Kathleen Kirkham","December 1, 1919 (United States)",,,,,https://www.imdb.com/title/tt0009912/?ref_=adv_li_tt
L'amore di Loredana,,1920,,,Mario Corsi,,"Olimpia Barroero,Franco Becci,Brunella Brunelli",1920 (Italy),,,,,https://www.imdb.com/title/tt1167819/?ref_=adv_li_tt
Des Königs Stimme,,1916,,,Martin Hartwig,,,,,,,,https://www.imdb.com/title/tt1156150/?ref_=adv_li_tt
L'accordo in minore,,1914,,,Ubaldo Maria Del Colle,,,"April 22, 1914 (Italy)",,,,,https://www.imdb.com/title/tt1062218/?ref_=adv_li_tt
Bootle's Baby,Drama,1914,,,Harold M. Shaw,,"Ben Webster,Edna Flugrath,Langhorn Burton",August 1914 (United Kingdom),,,,,https://www.imdb.com/title/tt0319095/?ref_=adv_li_tt
Idyla ze staré Prahy,,1918,,,Max Urban,,"Karel Vána,Anna Sedlácková,Milos Vávra","September 13, 1918 (Czechoslovakia)",,,,,https://www.imdb.com/title/tt1072706/?ref_=adv_li_tt
Marriages Are Made,"Comedy,Drama",1918,,,Carl Harbaugh,,"Peggy Hyland,Edwin Stanley,George Clarke","October 13, 1918 (United States)",,,,,https://www.imdb.com/title/tt0009355/?ref_=adv_li_tt
Bauernehre,Drama,1918,,,Georg Burghardt,,"Georg Burghardt,Curt Gerdes,Betty Laschinger",,,,,,https://www.imdb.com/title/tt1606742/?ref_=adv_li_tt
Wheat and Tares: A Story of Two Boys Who Tackle Life on Diverging Lines,Drama,1915,,,George LeSoir,,,,,1,,,https://www.imdb.com/title/tt0006256/?ref_=adv_li_tt
The Star of Genius,Drama,1914,,,René Leprince,,,December 1914 (United States),,,,,https://www.imdb.com/title/tt0170862/?ref_=adv_li_tt
Drama v kabare futuristov No. 13,,1914,,,Victor Kasyanov,,,"January 28, 1914 (Russia)",,,,,https://www.imdb.com/title/tt0208919/?ref_=adv_li_tt
De avonturen van een suikertante,Comedy,1915,,,,,,"April 24, 1915 (Netherlands)",,,,,https://www.imdb.com/title/tt0222769/?ref_=adv_li_tt
"Jobbra én, balra te",,1918,,,Lajos Lázár,,"Lajos Szalkai,Gisela Werbisek,Hajnal Szirmai","February 25, 1918 (Hungary)",,,,,https://www.imdb.com/title/tt0241603/?ref_=adv_li_tt
A Temporary Vagabond,Comedy,1920,,,Henry Edwards,,"Henry Edwards,Chrissie White,Stephen Ewart",January 1920 (United Kingdom),,,,,https://www.imdb.com/title/tt0011751/?ref_=adv_li_tt
Zwischen Nacht und Morgen,,1920,,,Siegfried Philippi,,,,,,,,https://www.imdb.com/title/tt0011900/?ref_=adv_li_tt
I bimbi di nessuno,Drama,1918,,,Carlo Dadone,,,"January 1, 1918 (Italy)",,,,,https://www.imdb.com/title/tt1120983/?ref_=adv_li_tt
Indianer-Bruden,Drama,1915,,,Mimi Gade,,,"May 17, 1915 (Denmark)",,,,,https://www.imdb.com/title/tt2409512/?ref_=adv_li_tt
Aladdin und die Wunderlampe,Drama,1920,,,Hans Neumann,,,"March 8, 1920 (Hungary)",,,,,https://www.imdb.com/title/tt0135760/?ref_=adv_li_tt
Fred en a une bien bonne,Comedy,1919,,,Armand du Plessy,,,,,,,,https://www.imdb.com/title/tt0258589/?ref_=adv_li_tt
The Vulture of Gold,,1914,,,,,,,,,,,https://www.imdb.com/title/tt0004773/?ref_=adv_li_tt
La canaglia di Parigi,Adventure,1919,,,Gennaro Righelli,,,"January 7, 1919 (Spain)",,,,,https://www.imdb.com/title/tt0159326/?ref_=adv_li_tt
The Joan of Arc of Loos,Drama,1916,,,George Willoughby,,"Jane King,Jean Robertson,Clive Farnham",,,1,,,https://www.imdb.com/title/tt0336665/?ref_=adv_li_tt
La Vénus d'Arles,Drama,1911,,,Georges Denola,,,1917 (France),,,,,https://www.imdb.com/title/tt0461860/?ref_=adv_li_tt
A Corner in Cotton,Drama,1916,,,Fred J. Balshofer,,"Marguerite Snow,Frank Bacon,Zella Caull","February 21, 1916 (United States)",,,,,https://www.imdb.com/title/tt0157485/?ref_=adv_li_tt
Der Meister im Bösen,,1920,,,Oskar Becher,,"Charles Willy Kayser,Martin Lübbert,Sybill Morel",,,,,,https://www.imdb.com/title/tt1606748/?ref_=adv_li_tt
Das Defizit,Comedy,1917,,,Alwin Neuß,,"Leo Connard,Harry Lamberts-Paulsen,Alwin Neuß",June 1917 (Germany),,,,,https://www.imdb.com/title/tt7332818/?ref_=adv_li_tt
In the Clutches of the Paris Apaches,"Drama,Thriller",1913,,,,,,"October 18, 1913 (United States)",,,,,https://www.imdb.com/title/tt2951236/?ref_=adv_li_tt
The Little Boy Scout,Drama,1917,,,Francis J. Grandon,,"Ann Pennington,Owen Moore,Fraunie Fraunholz","June 28, 1917 (United States)",,1,,,https://www.imdb.com/title/tt0176936/?ref_=adv_li_tt
Le marchand de poison,Drama,1917,,,,,,1917 (France),,,,,https://www.imdb.com/title/tt1825860/?ref_=adv_li_tt
King Charles II: England's Merry Monarch,"Adventure,History",1914,,,,,,March 1914 (United States),,,,,https://www.imdb.com/title/tt2651880/?ref_=adv_li_tt
His Bridal Night,"Comedy,Romance",1919,,,Kenneth S. Webb,,"Alice Brady,James Crane,Edward Earle","July 14, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010253/?ref_=adv_li_tt
Die Sippschaft,Drama,1920,,,Carl Wilhelm,,"Josefine Dora,Loo Hardy,Charles Willy Kayser","September 24, 1920 (Germany)",,,,,https://www.imdb.com/title/tt0443237/?ref_=adv_li_tt
The Strength of the Weak,Drama,1916,,,Lucius Henderson,,"Mary Fuller,Edwards Davis,Harry Hilliard","March 12, 1916 (United States)",,1,,,https://www.imdb.com/title/tt0007404/?ref_=adv_li_tt
A Disciple of Darwin,Comedy,1912,,,Frank Wilson,,,Hepworth,,,,,https://www.imdb.com/title/tt0197410/?ref_=adv_li_tt
La villa elettrica,,1920,,,Giuseppe Pinto,,,May 1920 (Italy),,,,,https://www.imdb.com/title/tt0933212/?ref_=adv_li_tt
The Love Thief,Drama,1916,,,Richard Stanton,,"Gretchen Hartman,Alan Hale,Frances Burnham","December 17, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006950/?ref_=adv_li_tt
The Cub,"Comedy,Drama",1915,,,Maurice Tourneur,,"Johnny Hines,Martha Hedman,Robert Cummings","July 19, 1915 (United States)",,1,,,https://www.imdb.com/title/tt0005163/?ref_=adv_li_tt
The Scorpion's Sting,"Drama,Fantasy",1915,,,Percy Nash,,"George Bellamy,Fay Temple,Gregory Scott","June 9, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006012/?ref_=adv_li_tt
Gorô Masamûne kôshiden,,1917,,,Ichitarô Kataoka,,,"August 1, 1917 (Japan)",,,,,https://www.imdb.com/title/tt1089678/?ref_=adv_li_tt
Yosho no musume,,1916,,,Ryôtarô Mizushima,,,,,,,,https://www.imdb.com/title/tt0184059/?ref_=adv_li_tt
Kuriyama daizen,,1918,,,Matsunosuke Onoe,,,,,,,,https://www.imdb.com/title/tt1112714/?ref_=adv_li_tt
Two Little Imps,Comedy,1917,,,Kenean Buel,,"Jane Lee,Katherine Lee,Leslie Austin","July 8, 1917 (United States)",,,,,https://www.imdb.com/title/tt0008708/?ref_=adv_li_tt
Eines Mannes Wort,,1919,,,Erik Lund,,,,,,,,https://www.imdb.com/title/tt0477771/?ref_=adv_li_tt
Honor Thy Name,Drama,1916,,,Charles Giblyn,,"Frank Keenan,Louise Glaum,Charles Ray","August 6, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006822/?ref_=adv_li_tt
Luxemburg grófja,,1918,,,Antal Forgács,,"Ernö Király,Ilona Bánhidy,László Z. Molnár",,,,,,https://www.imdb.com/title/tt0884120/?ref_=adv_li_tt
Csaplárosné,,1917,,,Jenö Janovics,,"Lili Berky,Victor Varconi,József Berky","September 5, 1917 (Hungary)",,,,,https://www.imdb.com/title/tt0242393/?ref_=adv_li_tt
Noris,,1919,,,Augusto Genina,,,September 1919 (Italy),,,,,https://www.imdb.com/title/tt0188956/?ref_=adv_li_tt
Sein Rekordflug,"Action,Drama",1914,,,Max Obal,,"Eduard Rothauser,Ernst Rückert,Eva Speyer",April 1914 (Germany),,,,,https://www.imdb.com/title/tt7363364/?ref_=adv_li_tt
La parola che uccide,,1914,,,Augusto Genina,,,March 1914 (Italy),,,,,https://www.imdb.com/title/tt0192439/?ref_=adv_li_tt
The Cry of the Weak,"Drama,Crime",1919,,,George Fitzmaurice,,"Fannie Ward,Frank Elliott,Walt Whitman","May 4, 1919 (United States)",,,,,https://www.imdb.com/title/tt0144849/?ref_=adv_li_tt
Hearts Aflame,Drama,1915,,,Herman Wolkof,,,,,,,,https://www.imdb.com/title/tt0005457/?ref_=adv_li_tt
Historien om en moder,Drama,1912,,,August Blom,,"Anton Gambetta Salmson,Augusta Blad,Ferdinand Bonn","September 26, 1912 (Denmark)",,,,,https://www.imdb.com/title/tt0129143/?ref_=adv_li_tt
"Spitzweg, der ewige Hochzeiter",Comedy,1920,,,Karl Frey,,"Maximilian Herbst,Sonja Wall",February 1920 (Germany),,,,,https://www.imdb.com/title/tt14719858/?ref_=adv_li_tt
Zofia - Kriegs-Irrfahrten eines Kindes,,1915,,,Hubert Moest,,"Hedda Vernon,Eduard von Winterstein,Paul Hartmann",July 1915 (Germany),,,,,https://www.imdb.com/title/tt0465313/?ref_=adv_li_tt
Krause als Detektiv,,1919,,,Lorenz Bätz,,,,,,,,https://www.imdb.com/title/tt0472837/?ref_=adv_li_tt
Via Wireless,Drama,1915,,,George Fitzmaurice,,"Bruce McRae,Gail Kane,Henry Weaver","September 17, 1915 (United States)",,,,,https://www.imdb.com/title/tt0006217/?ref_=adv_li_tt
April,Drama,1916,,,Donald MacDonald,,"Helene Rosson,Forrest Taylor,Harry von Meter","April 10, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006368/?ref_=adv_li_tt
Ansei suikoden,,1918,,,Kichirô Tsuji,,,1918 (Japan),,,,,https://www.imdb.com/title/tt4336296/?ref_=adv_li_tt
Wits vs. Wits,"Crime,Drama",1920,,,Harry Grossman,,"Marguerite Marsh,Coit Albertson,Charles Middleton",June 1920 (United States),,,,,https://www.imdb.com/title/tt0181905/?ref_=adv_li_tt
Dík válecného sirotka,Drama,1916,,,L. Seipp,,"Hübnerová,Medelská,Newosová","February 25, 1916 (Czechoslovakia)",,,,,https://www.imdb.com/title/tt1071916/?ref_=adv_li_tt
Fra' Diavolo,Drama,1915,,,,,,May 1915 (Italy),,,,,https://www.imdb.com/title/tt1573044/?ref_=adv_li_tt
The Dupe,Drama,1916,,,Frank Reicher,,"Blanche Sweet,Ernest Joy,Veda McEvers","July 2, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006615/?ref_=adv_li_tt
Kammerpigen,Drama,1918,,,Robert Dinesen,,"Sophus Bernhard,Robert Dinesen,Aage Hertel","May 6, 1918 (Denmark)",,,,,https://www.imdb.com/title/tt2371694/?ref_=adv_li_tt
Rosemary,Drama,1915,,,Fred J. Balshofer,,"Marguerite Snow,Virginia Kraft,William Clifford","December 20, 1915 (United States)",,,,,https://www.imdb.com/title/tt0005980/?ref_=adv_li_tt
I Tronens Skygge,"Drama,War",1914,,,Einar Zangenberg,,"Frederik Christensen,Anton De Verdier,Ella La Cour","February 16, 1914 (Denmark)",,,,,https://www.imdb.com/title/tt2421562/?ref_=adv_li_tt
Nel gorgo,,1918,,,Emilio Ghione,,,April 1918 (Italy),,,,,https://www.imdb.com/title/tt0188095/?ref_=adv_li_tt
Alla fronte,,1916,,,,,,March 1916 (Italy),,,,,https://www.imdb.com/title/tt1352429/?ref_=adv_li_tt
Wenn Männer streiken,Comedy,1919,,,Edmund Edel,,"Josefine Dora,Roda Felsegg,Richard Georg","August 3, 1919 (Germany)",,,,,https://www.imdb.com/title/tt4842480/?ref_=adv_li_tt
The Fighting Chance,Drama,1916,,,Robert W. Chambers,,,December 1916 (United States),,,,,https://www.imdb.com/title/tt0157635/?ref_=adv_li_tt
Das Lied des Lebens,Drama,1916,,,Alwin Neuß,,"Rita Clermont,Leo Connard,Olga Engl","November 24, 1916 (Germany)",,,,,https://www.imdb.com/title/tt0434150/?ref_=adv_li_tt
Kataomoi: zenpen,,1918,,,Eizô Tanaka,,,1918 (Japan),,,,,https://www.imdb.com/title/tt4340382/?ref_=adv_li_tt
Il destino di un trovatello,,1917,,,Victor Tarasco,,,May 1917 (Italy),,,,,https://www.imdb.com/title/tt1462510/?ref_=adv_li_tt
Tanzendes Gift,Drama,1918,,,Richard Löwenbein,,"Alfred Abel,Erra Bognar,Carmen Maráh",Sommer,,,,,https://www.imdb.com/title/tt0130302/?ref_=adv_li_tt
Petöfi dalciklus,,1918,,,Jenö Janovics,,"Lili Berky,Vanda Berlányi,Elza Báthory","April 4, 1918 (Hungary)",,,,,https://www.imdb.com/title/tt0242777/?ref_=adv_li_tt
The Lotus Woman,Drama,1916,,,Harry F. Millarde,,,"June 28, 1916 (United States)",,,,,https://www.imdb.com/title/tt0163071/?ref_=adv_li_tt
Korsikanisches Blut,Drama,1913,,,Sabine Impekoven,,,"September 19, 1913 (Germany)",,,,,https://www.imdb.com/title/tt7379664/?ref_=adv_li_tt
Arâkawa sanyshi,,1918,,,Jirô Yoshino,,,"November 30, 1918 (Japan)",,,,,https://www.imdb.com/title/tt1601803/?ref_=adv_li_tt
The Envoy Extraordinary,Drama,1914,,,Lorimer Johnston,,"Jack Nelson,Caroline Frances Cooke,Clara Morse",October 1914 (United States),,,,,https://www.imdb.com/title/tt0003888/?ref_=adv_li_tt
Happiness a la Mode,"Comedy,Romance",1919,,,Walter Edwards,,"Constance Talmadge,Harrison Ford,Betty Schade","June 15, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010207/?ref_=adv_li_tt
Alexia o La niña del misterio,,1916,,,Alberto Marro,,,"October 28, 1916 (Spain)",,,,,https://www.imdb.com/title/tt0003610/?ref_=adv_li_tt
Der Leidensweg des Hainar Rönelund,Drama,1920,,,Herbert Gerdes,,"Arnold Czempin,Erwin Fichtner,Ilse Hirt",1920 (Germany),,,,,https://www.imdb.com/title/tt5580398/?ref_=adv_li_tt
"Biribì, il piccolo poliziotto torinese",,1920,,,Giovanni Pezzinga,,,November 1920 (Italy),,,,,https://www.imdb.com/title/tt1199587/?ref_=adv_li_tt
Il romanzo di Fabienne,,1917,,,Giuseppe Ciabattini,,,November 1917 (Italy),,,,,https://www.imdb.com/title/tt1062363/?ref_=adv_li_tt
Der Fluch des Nuri,Drama,1918,,,Carl Boese,,"Hans Albers,Sadjah Gezza,Emil Lind",1918 (Germany),,,,,https://www.imdb.com/title/tt0361629/?ref_=adv_li_tt
L'imboscata,,1916,,,Emilio Ghione,,,March 1916 (Italy),,,,,https://www.imdb.com/title/tt0922952/?ref_=adv_li_tt
Frühlingsstürme im Herbste des Lebens,,1918,,,Fern Andra,,"Fern Andra,Josef Peterhans,Reinhold Schünzel","August 22, 1918 (Germany)",,,,,https://www.imdb.com/title/tt0417695/?ref_=adv_li_tt
Hôncho kôachi,,1917,,,Matsunosuke Onoe,,,"August 1, 1917 (Japan)",,,,,https://www.imdb.com/title/tt1082842/?ref_=adv_li_tt
"Selim Nuno, a börzecézár",,1920,,,Lajos Lázár,,"Márta Szentgyörgyi,Mária Regõs,Ferenc Galetta","March 15, 1920 (Hungary)",,,,,https://www.imdb.com/title/tt0241933/?ref_=adv_li_tt
Duds,Mystery,1920,,,Thomas R. Mills,,"Tom Moore,Naomi Childers,Christine Mayo","February 22, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011139/?ref_=adv_li_tt
A Szeszély,,1918,,,Josef Stein,,"Gusztáv Vándory,Sandy Igalits,Gyula Fehér",,,,,,https://www.imdb.com/title/tt0242007/?ref_=adv_li_tt
Cousine,,1914,,,André Hugon,,,,,,,,https://www.imdb.com/title/tt0424005/?ref_=adv_li_tt
Il clown xilofonista,,1914,,,,,,May 1914 (Italy),,,,,https://www.imdb.com/title/tt1507296/?ref_=adv_li_tt
Märtyrerin der Liebe,"Drama,Romance",1915,,,Rudolf Biebrach,,,"August 27, 1915 (Germany)",,,,,https://www.imdb.com/title/tt0440651/?ref_=adv_li_tt
The Boomerang,Drama,1919,,,Bertram Bracken,,"Henry B. Walthall,Melbourne MacDowell,Nina Byron",May 1919 (United States),,,,,https://www.imdb.com/title/tt0009953/?ref_=adv_li_tt
Le forgeron,,1911,,,André Calmettes,,,"January 6, 1911 (Denmark)",,,,,https://www.imdb.com/title/tt0220468/?ref_=adv_li_tt
Gül Baba,,1918,,,Lajos Lázár,,,,,,,,https://www.imdb.com/title/tt0241514/?ref_=adv_li_tt
Goto matabei,,1919,,,Matsunosuke Onoe,,,"October 8, 1919 (Japan)",,,,,https://www.imdb.com/title/tt1139876/?ref_=adv_li_tt
Bimbi lontani,,1919,,,Baldassarre Negroni,,"Tullio Carminati,Signor De Renzis,Edmea Fantoni",August 1919 (Italy),,,,,https://www.imdb.com/title/tt1063597/?ref_=adv_li_tt
Sfinxens Hemmelighed,,1917,,,Robert Dinesen,,"Alma Hinding,Thorleif Lund,Axel Mattsson","March 4, 1918 (Denmark)",,,,,https://www.imdb.com/title/tt0007316/?ref_=adv_li_tt
Piero e Teresa,,1920,,,Marcel Prévost,,,December 1920 (Italy),,,,,https://www.imdb.com/title/tt0933132/?ref_=adv_li_tt
Dette de haine,,1915,,,Henri Pouctal,,"Jean-Marie de l'Isle,Jeanne Brindeau,Juliette Clarens",,,,,,https://www.imdb.com/title/tt0454119/?ref_=adv_li_tt
